queue_id,capture_date,broad_category_slug,broad_category_name,sub_category,micro_niche,keyword,source_level,research_priority,my_fit,selection_mode,entrypoints,primary_goal,product_target_per_keyword,shop_target_per_keyword,video_target_per_keyword,live_target_per_keyword,refresh_days,tiktok_search_url,tiktok_tag_url,google_shop_query_url,status,notes
KW-0416,2026-05-10,phones-electronics,Phones & Electronics,Charging,Cables adapters and chargers,charger,micro_niche,watch,high,search_only,search|shop,Find practical utility products with lower content dependence,25,8,6,2,7,https://www.tiktok.com/search?q=charger,https://www.tiktok.com/tag/charger,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22charger%22+Malaysia,todo,
KW-0417,2026-05-10,phones-electronics,Phones & Electronics,Power,Power banks and battery accessories,battery case,micro_niche,watch,low,review_led,search|review,Find products where trust and proof matter most,25,8,6,2,7,https://www.tiktok.com/search?q=battery+case,https://www.tiktok.com/tag/battery-case,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22battery+case%22+Malaysia,todo,
KW-0418,2026-05-10,phones-electronics,Phones & Electronics,Power,Power banks and battery accessories,charging dock,micro_niche,watch,low,review_led,search|review,Find products where trust and proof matter most,25,8,6,2,7,https://www.tiktok.com/search?q=charging+dock,https://www.tiktok.com/tag/charging-dock,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22charging+dock%22+Malaysia,todo,
KW-0419,2026-05-10,phones-electronics,Phones & Electronics,Power,Power banks and battery accessories,power bank,micro_niche,watch,low,review_led,search|review,Find products where trust and proof matter most,25,8,6,2,7,https://www.tiktok.com/search?q=power+bank,https://www.tiktok.com/tag/power-bank,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22power+bank%22+Malaysia,todo,
KW-0420,2026-05-10,phones-electronics,Phones & Electronics,Stands and mounts,Desk and car mounts,magnetic mount,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,25,8,6,2,7,https://www.tiktok.com/search?q=magnetic+mount,https://www.tiktok.com/tag/magnetic-mount,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22magnetic+mount%22+Malaysia,todo,
KW-0421,2026-05-10,phones-electronics,Phones & Electronics,Stands and mounts,Desk and car mounts,phone stand,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,25,8,6,2,7,https://www.tiktok.com/search?q=phone+stand,https://www.tiktok.com/tag/phone-stand,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22phone+stand%22+Malaysia,todo,
KW-0422,2026-05-10,phones-electronics,Phones & Electronics,Stands and mounts,Desk and car mounts,tablet holder,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,25,8,6,2,7,https://www.tiktok.com/search?q=tablet+holder,https://www.tiktok.com/tag/tablet-holder,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22tablet+holder%22+Malaysia,todo,
KW-0423,2026-05-10,shoes,Shoes,,,insole,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=insole,https://www.tiktok.com/tag/insole,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22insole%22+Malaysia,todo,
KW-0424,2026-05-10,shoes,Shoes,,,sandals,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=sandals,https://www.tiktok.com/tag/sandals,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sandals%22+Malaysia,todo,
KW-0425,2026-05-10,shoes,Shoes,,,school shoes,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=school+shoes,https://www.tiktok.com/tag/school-shoes,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22school+shoes%22+Malaysia,todo,
KW-0426,2026-05-10,shoes,Shoes,,,shoe cleaner,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=shoe+cleaner,https://www.tiktok.com/tag/shoe-cleaner,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22shoe+cleaner%22+Malaysia,todo,
KW-0427,2026-05-10,shoes,Shoes,,,slippers,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=slippers,https://www.tiktok.com/tag/slippers,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22slippers%22+Malaysia,todo,
KW-0428,2026-05-10,shoes,Shoes,Casual footwear,Canvas and casual shoes,canvas shoes,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,22,7,6,2,7,https://www.tiktok.com/search?q=canvas+shoes,https://www.tiktok.com/tag/canvas-shoes,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22canvas+shoes%22+Malaysia,todo,
KW-0429,2026-05-10,shoes,Shoes,Casual footwear,Canvas and casual shoes,casual shoes,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,22,7,6,2,7,https://www.tiktok.com/search?q=casual+shoes,https://www.tiktok.com/tag/casual-shoes,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22casual+shoes%22+Malaysia,todo,
KW-0430,2026-05-10,shoes,Shoes,Casual footwear,Canvas and casual shoes,sneakers,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,22,7,6,2,7,https://www.tiktok.com/search?q=sneakers,https://www.tiktok.com/tag/sneakers,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sneakers%22+Malaysia,todo,
KW-0431,2026-05-10,shoes,Shoes,House footwear,Slippers and sandals,sandal,micro_niche,watch,high,video_search,search|video,Find products with search demand and content proof,22,7,6,2,7,https://www.tiktok.com/search?q=sandal,https://www.tiktok.com/tag/sandal,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sandal%22+Malaysia,todo,
KW-0432,2026-05-10,shoes,Shoes,House footwear,Slippers and sandals,selipar,micro_niche,watch,high,video_search,search|video,Find products with search demand and content proof,22,7,6,2,7,https://www.tiktok.com/search?q=selipar,https://www.tiktok.com/tag/selipar,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22selipar%22+Malaysia,todo,
KW-0433,2026-05-10,shoes,Shoes,House footwear,Slippers and sandals,slippers,micro_niche,watch,high,video_search,search|video,Find products with search demand and content proof,22,7,6,2,7,https://www.tiktok.com/search?q=slippers,https://www.tiktok.com/tag/slippers,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22slippers%22+Malaysia,todo,
KW-0434,2026-05-10,shoes,Shoes,School footwear,Black shoes and socks,black shoes,micro_niche,watch,medium,search_only,search|shop,Find practical utility products with lower content dependence,22,7,6,2,7,https://www.tiktok.com/search?q=black+shoes,https://www.tiktok.com/tag/black-shoes,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22black+shoes%22+Malaysia,todo,
KW-0435,2026-05-10,shoes,Shoes,School footwear,Black shoes and socks,school shoes,micro_niche,watch,medium,search_only,search|shop,Find practical utility products with lower content dependence,22,7,6,2,7,https://www.tiktok.com/search?q=school+shoes,https://www.tiktok.com/tag/school-shoes,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22school+shoes%22+Malaysia,todo,
KW-0436,2026-05-10,shoes,Shoes,School footwear,Black shoes and socks,school socks,micro_niche,watch,medium,search_only,search|shop,Find practical utility products with lower content dependence,22,7,6,2,7,https://www.tiktok.com/search?q=school+socks,https://www.tiktok.com/tag/school-socks,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22school+socks%22+Malaysia,todo,
KW-0437,2026-05-10,shoes,Shoes,Shoe care,Insoles and cleaners,insole,micro_niche,watch,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,22,7,6,2,7,https://www.tiktok.com/search?q=insole,https://www.tiktok.com/tag/insole,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22insole%22+Malaysia,todo,
KW-0438,2026-05-10,shoes,Shoes,Shoe care,Insoles and cleaners,shoe cleaner,micro_niche,watch,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,22,7,6,2,7,https://www.tiktok.com/search?q=shoe+cleaner,https://www.tiktok.com/tag/shoe-cleaner,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22shoe+cleaner%22+Malaysia,todo,
KW-0439,2026-05-10,shoes,Shoes,Shoe care,Insoles and cleaners,shoe deodorizer,micro_niche,watch,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,22,7,6,2,7,https://www.tiktok.com/search?q=shoe+deodorizer,https://www.tiktok.com/tag/shoe-deodorizer,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22shoe+deodorizer%22+Malaysia,todo,
KW-0440,2026-05-10,shoes,Shoes,Sports footwear,Training shoes,gym shoes,micro_niche,watch,low,review_led,search|review,Find products where trust and proof matter most,22,7,6,2,7,https://www.tiktok.com/search?q=gym+shoes,https://www.tiktok.com/tag/gym-shoes,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22gym+shoes%22+Malaysia,todo,
KW-0441,2026-05-10,shoes,Shoes,Sports footwear,Training shoes,running shoes,micro_niche,watch,low,review_led,search|review,Find products where trust and proof matter most,22,7,6,2,7,https://www.tiktok.com/search?q=running+shoes,https://www.tiktok.com/tag/running-shoes,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22running+shoes%22+Malaysia,todo,
KW-0442,2026-05-10,shoes,Shoes,Sports footwear,Training shoes,sport shoes,micro_niche,watch,low,review_led,search|review,Find products where trust and proof matter most,22,7,6,2,7,https://www.tiktok.com/search?q=sport+shoes,https://www.tiktok.com/tag/sport-shoes,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sport+shoes%22+Malaysia,todo,
KW-0443,2026-05-10,sports-outdoors,Sports & Outdoor,,,camp light,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=camp+light,https://www.tiktok.com/tag/camp-light,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22camp+light%22+Malaysia,todo,
KW-0444,2026-05-10,sports-outdoors,Sports & Outdoor,,,cycling glove,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=cycling+glove,https://www.tiktok.com/tag/cycling-glove,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22cycling+glove%22+Malaysia,todo,
KW-0445,2026-05-10,sports-outdoors,Sports & Outdoor,,,resistance band,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=resistance+band,https://www.tiktok.com/tag/resistance-band,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22resistance+band%22+Malaysia,todo,
KW-0446,2026-05-10,sports-outdoors,Sports & Outdoor,,,waist bag,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=waist+bag,https://www.tiktok.com/tag/waist-bag,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22waist+bag%22+Malaysia,todo,
KW-0447,2026-05-10,sports-outdoors,Sports & Outdoor,,,water bottle,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=water+bottle,https://www.tiktok.com/tag/water-bottle,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22water+bottle%22+Malaysia,todo,
KW-0448,2026-05-10,sports-outdoors,Sports & Outdoor,Cycling and running,Gloves sleeves and small gear,arm sleeve,micro_niche,watch,medium,search_only,search|shop,Find practical utility products with lower content dependence,24,8,8,3,7,https://www.tiktok.com/search?q=arm+sleeve,https://www.tiktok.com/tag/arm-sleeve,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22arm+sleeve%22+Malaysia,todo,
KW-0449,2026-05-10,sports-outdoors,Sports & Outdoor,Cycling and running,Gloves sleeves and small gear,cycling glove,micro_niche,watch,medium,search_only,search|shop,Find practical utility products with lower content dependence,24,8,8,3,7,https://www.tiktok.com/search?q=cycling+glove,https://www.tiktok.com/tag/cycling-glove,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22cycling+glove%22+Malaysia,todo,
KW-0450,2026-05-10,sports-outdoors,Sports & Outdoor,Cycling and running,Gloves sleeves and small gear,running belt,micro_niche,watch,medium,search_only,search|shop,Find practical utility products with lower content dependence,24,8,8,3,7,https://www.tiktok.com/search?q=running+belt,https://www.tiktok.com/tag/running-belt,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22running+belt%22+Malaysia,todo,
KW-0451,2026-05-10,sports-outdoors,Sports & Outdoor,Fitness accessories,Resistance bands and rollers,foam roller,micro_niche,watch,high,video_search,search|video,Find products with search demand and content proof,24,8,8,3,7,https://www.tiktok.com/search?q=foam+roller,https://www.tiktok.com/tag/foam-roller,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22foam+roller%22+Malaysia,todo,
KW-0452,2026-05-10,sports-outdoors,Sports & Outdoor,Fitness accessories,Resistance bands and rollers,resistance band,micro_niche,watch,high,video_search,search|video,Find products with search demand and content proof,24,8,8,3,7,https://www.tiktok.com/search?q=resistance+band,https://www.tiktok.com/tag/resistance-band,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22resistance+band%22+Malaysia,todo,
KW-0453,2026-05-10,sports-outdoors,Sports & Outdoor,Fitness accessories,Resistance bands and rollers,yoga block,micro_niche,watch,high,video_search,search|video,Find products with search demand and content proof,24,8,8,3,7,https://www.tiktok.com/search?q=yoga+block,https://www.tiktok.com/tag/yoga-block,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22yoga+block%22+Malaysia,todo,
KW-0454,2026-05-10,sports-outdoors,Sports & Outdoor,Hydration,Shaker cups and bottles,shaker bottle,micro_niche,watch,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,24,8,8,3,7,https://www.tiktok.com/search?q=shaker+bottle,https://www.tiktok.com/tag/shaker-bottle,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22shaker+bottle%22+Malaysia,todo,
KW-0455,2026-05-10,sports-outdoors,Sports & Outdoor,Hydration,Shaker cups and bottles,sports bottle,micro_niche,watch,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,24,8,8,3,7,https://www.tiktok.com/search?q=sports+bottle,https://www.tiktok.com/tag/sports-bottle,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sports+bottle%22+Malaysia,todo,
KW-0456,2026-05-10,sports-outdoors,Sports & Outdoor,Hydration,Shaker cups and bottles,water bottle,micro_niche,watch,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,24,8,8,3,7,https://www.tiktok.com/search?q=water+bottle,https://www.tiktok.com/tag/water-bottle,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22water+bottle%22+Malaysia,todo,
KW-0457,2026-05-10,sports-outdoors,Sports & Outdoor,Outdoor utility,Camping lights and mini tools,camping light,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,24,8,8,3,7,https://www.tiktok.com/search?q=camping+light,https://www.tiktok.com/tag/camping-light,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22camping+light%22+Malaysia,todo,
KW-0458,2026-05-10,sports-outdoors,Sports & Outdoor,Outdoor utility,Camping lights and mini tools,mini torch,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,24,8,8,3,7,https://www.tiktok.com/search?q=mini+torch,https://www.tiktok.com/tag/mini-torch,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22mini+torch%22+Malaysia,todo,
KW-0459,2026-05-10,sports-outdoors,Sports & Outdoor,Outdoor utility,Camping lights and mini tools,outdoor tool,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,24,8,8,3,7,https://www.tiktok.com/search?q=outdoor+tool,https://www.tiktok.com/tag/outdoor-tool,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22outdoor+tool%22+Malaysia,todo,
KW-0460,2026-05-10,sports-outdoors,Sports & Outdoor,Sports bags,Waist and gym bags,gym bag,micro_niche,watch,low,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,24,8,8,3,7,https://www.tiktok.com/search?q=gym+bag,https://www.tiktok.com/tag/gym-bag,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22gym+bag%22+Malaysia,todo,
KW-0461,2026-05-10,sports-outdoors,Sports & Outdoor,Sports bags,Waist and gym bags,sports pouch,micro_niche,watch,low,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,24,8,8,3,7,https://www.tiktok.com/search?q=sports+pouch,https://www.tiktok.com/tag/sports-pouch,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sports+pouch%22+Malaysia,todo,
KW-0462,2026-05-10,sports-outdoors,Sports & Outdoor,Sports bags,Waist and gym bags,waist bag,micro_niche,watch,low,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,24,8,8,3,7,https://www.tiktok.com/search?q=waist+bag,https://www.tiktok.com/tag/waist-bag,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22waist+bag%22+Malaysia,todo,
KW-0463,2026-05-10,textiles,Textiles & Soft Furnishings,,,bedsheet,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=bedsheet,https://www.tiktok.com/tag/bedsheet,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22bedsheet%22+Malaysia,todo,
KW-0464,2026-05-10,textiles,Textiles & Soft Furnishings,,,blanket,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=blanket,https://www.tiktok.com/tag/blanket,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22blanket%22+Malaysia,todo,
KW-0465,2026-05-10,textiles,Textiles & Soft Furnishings,,,pillowcase,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=pillowcase,https://www.tiktok.com/tag/pillowcase,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22pillowcase%22+Malaysia,todo,
KW-0466,2026-05-10,textiles,Textiles & Soft Furnishings,,,prayer mat,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=prayer+mat,https://www.tiktok.com/tag/prayer-mat,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22prayer+mat%22+Malaysia,todo,
KW-0467,2026-05-10,textiles,Textiles & Soft Furnishings,,,towel,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=towel,https://www.tiktok.com/tag/towel,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22towel%22+Malaysia,todo,
KW-0468,2026-05-10,textiles,Textiles & Soft Furnishings,Bath textiles,Towels and bath sets,bath towel,micro_niche,watch,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,25,8,6,3,7,https://www.tiktok.com/search?q=bath+towel,https://www.tiktok.com/tag/bath-towel,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22bath+towel%22+Malaysia,todo,
KW-0469,2026-05-10,textiles,Textiles & Soft Furnishings,Bath textiles,Towels and bath sets,hand towel,micro_niche,watch,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,25,8,6,3,7,https://www.tiktok.com/search?q=hand+towel,https://www.tiktok.com/tag/hand-towel,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22hand+towel%22+Malaysia,todo,
KW-0470,2026-05-10,textiles,Textiles & Soft Furnishings,Bath textiles,Towels and bath sets,towel,micro_niche,watch,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,25,8,6,3,7,https://www.tiktok.com/search?q=towel,https://www.tiktok.com/tag/towel,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22towel%22+Malaysia,todo,
KW-0471,2026-05-10,textiles,Textiles & Soft Furnishings,Bedding,Bedsheets and fitted sheets,bed cover,micro_niche,watch,high,video_search,search|video,Find products with search demand and content proof,25,8,6,3,7,https://www.tiktok.com/search?q=bed+cover,https://www.tiktok.com/tag/bed-cover,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22bed+cover%22+Malaysia,todo,
KW-0472,2026-05-10,textiles,Textiles & Soft Furnishings,Bedding,Bedsheets and fitted sheets,bedsheet,micro_niche,watch,high,video_search,search|video,Find products with search demand and content proof,25,8,6,3,7,https://www.tiktok.com/search?q=bedsheet,https://www.tiktok.com/tag/bedsheet,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22bedsheet%22+Malaysia,todo,
KW-0473,2026-05-10,textiles,Textiles & Soft Furnishings,Bedding,Bedsheets and fitted sheets,fitted sheet,micro_niche,watch,high,video_search,search|video,Find products with search demand and content proof,25,8,6,3,7,https://www.tiktok.com/search?q=fitted+sheet,https://www.tiktok.com/tag/fitted-sheet,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22fitted+sheet%22+Malaysia,todo,
KW-0474,2026-05-10,textiles,Textiles & Soft Furnishings,Pillow and blanket,Blankets and pillowcases,blanket,micro_niche,watch,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,25,8,6,3,7,https://www.tiktok.com/search?q=blanket,https://www.tiktok.com/tag/blanket,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22blanket%22+Malaysia,todo,
KW-0475,2026-05-10,textiles,Textiles & Soft Furnishings,Pillow and blanket,Blankets and pillowcases,comforter,micro_niche,watch,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,25,8,6,3,7,https://www.tiktok.com/search?q=comforter,https://www.tiktok.com/tag/comforter,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22comforter%22+Malaysia,todo,
KW-0476,2026-05-10,textiles,Textiles & Soft Furnishings,Pillow and blanket,Blankets and pillowcases,pillowcase,micro_niche,watch,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,25,8,6,3,7,https://www.tiktok.com/search?q=pillowcase,https://www.tiktok.com/tag/pillowcase,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22pillowcase%22+Malaysia,todo,
KW-0477,2026-05-10,textiles,Textiles & Soft Furnishings,Prayer textiles,Prayer mats and covers,prayer cover,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,25,8,6,3,7,https://www.tiktok.com/search?q=prayer+cover,https://www.tiktok.com/tag/prayer-cover,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22prayer+cover%22+Malaysia,todo,
KW-0478,2026-05-10,textiles,Textiles & Soft Furnishings,Prayer textiles,Prayer mats and covers,prayer mat,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,25,8,6,3,7,https://www.tiktok.com/search?q=prayer+mat,https://www.tiktok.com/tag/prayer-mat,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22prayer+mat%22+Malaysia,todo,
KW-0479,2026-05-10,textiles,Textiles & Soft Furnishings,Prayer textiles,Prayer mats and covers,sejadah,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,25,8,6,3,7,https://www.tiktok.com/search?q=sejadah,https://www.tiktok.com/tag/sejadah,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sejadah%22+Malaysia,todo,
KW-0480,2026-05-10,textiles,Textiles & Soft Furnishings,Window fabrics,Curtains and tiebacks,blackout curtain,micro_niche,watch,low,search_only,search|shop,Find practical utility products with lower content dependence,25,8,6,3,7,https://www.tiktok.com/search?q=blackout+curtain,https://www.tiktok.com/tag/blackout-curtain,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22blackout+curtain%22+Malaysia,todo,
KW-0481,2026-05-10,textiles,Textiles & Soft Furnishings,Window fabrics,Curtains and tiebacks,curtain,micro_niche,watch,low,search_only,search|shop,Find practical utility products with lower content dependence,25,8,6,3,7,https://www.tiktok.com/search?q=curtain,https://www.tiktok.com/tag/curtain,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22curtain%22+Malaysia,todo,
KW-0482,2026-05-10,textiles,Textiles & Soft Furnishings,Window fabrics,Curtains and tiebacks,curtain tie,micro_niche,watch,low,search_only,search|shop,Find practical utility products with lower content dependence,25,8,6,3,7,https://www.tiktok.com/search?q=curtain+tie,https://www.tiktok.com/tag/curtain-tie,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22curtain+tie%22+Malaysia,todo,
KW-0483,2026-05-10,tools-hardware,Tools & Hardware,,,drill bit,broad_category,cautious,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=drill+bit,https://www.tiktok.com/tag/drill-bit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22drill+bit%22+Malaysia,todo,
KW-0484,2026-05-10,tools-hardware,Tools & Hardware,,,screwdriver set,broad_category,cautious,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=screwdriver+set,https://www.tiktok.com/tag/screwdriver-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22screwdriver+set%22+Malaysia,todo,
KW-0485,2026-05-10,tools-hardware,Tools & Hardware,,,socket adapter,broad_category,cautious,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=socket+adapter,https://www.tiktok.com/tag/socket-adapter,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22socket+adapter%22+Malaysia,todo,
KW-0486,2026-05-10,tools-hardware,Tools & Hardware,,,tape measure,broad_category,cautious,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=tape+measure,https://www.tiktok.com/tag/tape-measure,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22tape+measure%22+Malaysia,todo,
KW-0487,2026-05-10,tools-hardware,Tools & Hardware,,,utility knife,broad_category,cautious,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=utility+knife,https://www.tiktok.com/tag/utility-knife,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22utility+knife%22+Malaysia,todo,
KW-0488,2026-05-10,tools-hardware,Tools & Hardware,Cutting and repair,Knives blades and tapes,blade,micro_niche,cautious,low,video_search,search|video,Find products with search demand and content proof,15,5,3,0,14,https://www.tiktok.com/search?q=blade,https://www.tiktok.com/tag/blade,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22blade%22+Malaysia,todo,
KW-0489,2026-05-10,tools-hardware,Tools & Hardware,Cutting and repair,Knives blades and tapes,repair tape,micro_niche,cautious,low,video_search,search|video,Find products with search demand and content proof,15,5,3,0,14,https://www.tiktok.com/search?q=repair+tape,https://www.tiktok.com/tag/repair-tape,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22repair+tape%22+Malaysia,todo,
